Row ID,Order ID,Order Date,Customer ID,State,Region,Product ID,Sales,Quantity,
2869,CA-2016-115588,11/10/2016,AF-10885,Ohio,East,OFF-ST-10001558,38.976,3,
2870,CA-2017-143861,6/12/2017,LC-16885,Florida,South,FUR-FU-10001546,17.088,2,
2871,CA-2014-148040,3/22/2014,BF-11275,Arizona,West,OFF-PA-10002581,74.352,3,
2872,CA-2014-148040,3/22/2014,BF-11275,Arizona,West,FUR-CH-10001482,314.352,3,
2873,CA-2017-135167,6/15/2017,SC-20800,California,West,OFF-AR-10002399,4.26,1,
2874,CA-2017-137022,11/16/2017,SW-20275,California,West,OFF-ST-10001963,811.28,8,
2875,US-2017-102638,12/29/2017,MC-17845,New York,East,OFF-FA-10002988,6.03,3,
2876,US-2016-167339,1/21/2016,TD-20995,California,West,FUR-CH-10004289,153.568,2,
2877,US-2016-167339,1/21/2016,TD-20995,California,West,FUR-CH-10000785,1013.488,7,
2878,CA-2016-152072,1/15/2016,Dp-13240,New Jersey,East,OFF-EN-10003040,52.34,2,
2879,CA-2016-152072,1/15/2016,Dp-13240,New Jersey,East,OFF-AR-10001573,4.66,2,
2880,CA-2016-152072,1/15/2016,Dp-13240,New Jersey,East,TEC-AC-10000844,254.97,3,
2881,CA-2016-102932,9/19/2016,SD-20485,New Jersey,East,OFF-BI-10000756,25.44,6,
2882,CA-2016-102932,9/19/2016,SD-20485,New Jersey,East,OFF-SU-10000381,27.93,3,
2883,CA-2014-165540,2/21/2014,TM-21010,Illinois,Central,OFF-BI-10004094,8.85,5,
2884,CA-2016-130799,11/11/2016,BK-11260,California,West,FUR-FU-10001852,6.96,4,
2885,CA-2016-164483,1/30/2016,JF-15490,California,West,OFF-BI-10000014,17.456,2,
2886,US-2016-159856,10/18/2016,EP-13915,Arizona,West,FUR-CH-10003396,307.92,5,
2887,CA-2017-102099,12/18/2017,EP-13915,California,West,OFF-AR-10003811,6.63,3,
2888,CA-2017-102099,12/18/2017,EP-13915,California,West,OFF-PA-10003172,12.96,2,
2889,CA-2017-102099,12/18/2017,EP-13915,California,West,OFF-PA-10000289,32.4,5,
2890,CA-2017-164049,11/2/2017,KH-16630,Washington,West,OFF-PA-10000791,23.85,5,
2891,CA-2014-142727,4/29/2014,HG-14845,Louisiana,South,FUR-CH-10002304,51.96,2,
2892,CA-2014-142727,4/29/2014,HG-14845,Louisiana,South,OFF-BI-10000136,17.94,3,
2893,CA-2017-139913,10/23/2017,JC-16105,New York,East,OFF-PA-10003739,11.56,2,
2894,CA-2017-139913,10/23/2017,JC-16105,New York,East,OFF-PA-10002479,26.4,5,
2895,CA-2017-139913,10/23/2017,JC-16105,New York,East,FUR-FU-10000771,69.08,11,
2896,CA-2017-139913,10/23/2017,JC-16105,New York,East,TEC-PH-10001552,35.88,3,
2897,CA-2014-169033,3/30/2014,KM-16720,New York,East,OFF-AR-10001915,49.65,5,
2898,US-2016-164630,1/4/2016,EB-13975,North Carolina,South,TEC-CO-10000971,959.968,4,
2899,US-2015-114839,4/26/2015,PW-19240,Texas,Central,FUR-CH-10004086,408.422,2,
2900,CA-2015-166464,9/12/2015,PG-18895,New York,East,TEC-CO-10000971,479.984,2,
2901,CA-2015-166464,9/12/2015,PG-18895,New York,East,OFF-LA-10001317,12.6,4,
2902,CA-2017-124898,9/11/2017,DB-12910,Georgia,South,OFF-PA-10003656,184.66,7,
2903,CA-2016-164035,6/12/2016,CR-12730,Illinois,Central,OFF-PA-10002160,23.12,5,
2904,CA-2016-153577,6/27/2016,KH-16330,Illinois,Central,OFF-PA-10000575,37.464,7,
2905,CA-2016-153577,6/27/2016,KH-16330,Illinois,Central,FUR-CH-10003981,539.658,3,
2906,CA-2014-127586,9/26/2014,CS-12400,Washington,West,OFF-ST-10002615,310.12,2,
2907,CA-2017-121615,11/3/2017,DL-12925,Minnesota,Central,OFF-PA-10000327,8.56,2,
2908,CA-2017-121615,11/3/2017,DL-12925,Minnesota,Central,OFF-ST-10001325,52.4,5,
2909,CA-2017-121615,11/3/2017,DL-12925,Minnesota,Central,OFF-LA-10001771,14.94,3,
2910,CA-2017-166415,2/19/2017,ME-17725,Washington,West,OFF-FA-10004968,11.22,3,
2911,CA-2015-118444,11/5/2015,VD-21670,Florida,South,OFF-AP-10000576,387.136,4,
2912,CA-2014-113929,6/16/2014,CK-12205,New York,East,OFF-EN-10003286,41.4,5,
2913,CA-2014-113929,6/16/2014,CK-12205,New York,East,OFF-AR-10003772,35,4,
2914,CA-2014-113929,6/16/2014,CK-12205,New York,East,OFF-BI-10002852,39.552,3,
2915,CA-2015-134747,10/12/2015,DL-12925,Indiana,Central,TEC-PH-10002890,135.72,3,
2916,CA-2015-134747,10/12/2015,DL-12925,Indiana,Central,OFF-BI-10001308,12.56,2,
2917,CA-2015-134747,10/12/2015,DL-12925,Indiana,Central,TEC-PH-10001750,263.96,4,
2918,CA-2017-155047,8/27/2017,SE-20110,Texas,Central,OFF-AR-10003338,5.952,1,
2919,CA-2016-160129,11/23/2016,LS-17200,Pennsylvania,East,OFF-FA-10002763,15.8,5,
2920,CA-2016-160129,11/23/2016,LS-17200,Pennsylvania,East,FUR-FU-10002088,14.368,2,
2921,CA-2016-160129,11/23/2016,LS-17200,Pennsylvania,East,FUR-FU-10003976,70.448,7,
2922,CA-2017-164329,1/30/2017,MM-17920,California,West,OFF-ST-10001511,129.3,2,
2923,US-2015-141453,11/30/2015,DB-13270,Texas,Central,OFF-BI-10000301,3.882,3,
2924,CA-2014-156993,6/28/2014,RW-19630,Michigan,Central,OFF-FA-10003495,6.08,1,
2925,CA-2014-157721,9/2/2014,JM-16195,New York,East,OFF-AP-10001303,19.9,1,
2926,CA-2014-157721,9/2/2014,JM-16195,New York,East,FUR-FU-10002116,70.71,1,
2927,CA-2017-128629,7/10/2017,BP-11155,Georgia,South,FUR-FU-10000771,18.84,3,
2928,CA-2017-158106,6/4/2017,CT-11995,Minnesota,Central,OFF-AR-10002255,8.64,3,
2929,US-2017-120390,10/19/2017,TH-21550,North Carolina,South,OFF-BI-10004995,1633.188,4,
2930,CA-2017-143434,11/18/2017,ME-17320,Michigan,Central,FUR-FU-10002597,19.76,4,
2931,CA-2015-168564,8/8/2015,TT-21220,California,West,OFF-BI-10004970,6.608,2,
2932,CA-2015-168564,8/8/2015,TT-21220,California,West,OFF-BI-10002557,7.28,2,
2933,CA-2015-168564,8/8/2015,TT-21220,California,West,FUR-CH-10000785,144.784,1,
2934,US-2016-169040,12/6/2016,GT-14710,Washington,West,TEC-PH-10002310,156.792,1,
2935,US-2016-169040,12/6/2016,GT-14710,Washington,West,TEC-PH-10002834,431.976,3,
2936,US-2016-169040,12/6/2016,GT-14710,Washington,West,OFF-EN-10000927,35.89,1,
2937,US-2016-169040,12/6/2016,GT-14710,Washington,West,OFF-BI-10001636,47.208,7,
2938,US-2016-169040,12/6/2016,GT-14710,Washington,West,OFF-PA-10001736,248.08,7,
2939,US-2016-169040,12/6/2016,GT-14710,Washington,West,OFF-PA-10000482,189.7,5,
2940,US-2016-169040,12/6/2016,GT-14710,Washington,West,OFF-BI-10001658,59.808,3,
2941,CA-2017-155880,3/25/2017,JD-16150,Wisconsin,Central,FUR-CH-10000422,90.99,1,
2942,CA-2017-155880,3/25/2017,JD-16150,Wisconsin,Central,FUR-CH-10004675,1526.56,7,
2943,CA-2017-155880,3/25/2017,JD-16150,Wisconsin,Central,FUR-CH-10002880,368.97,3,
2944,CA-2017-126242,11/19/2017,MC-18100,California,West,OFF-ST-10000675,305.01,9,
2945,CA-2017-126242,11/19/2017,MC-18100,California,West,FUR-FU-10002685,18.7,1,
2946,CA-2016-166443,11/4/2016,LH-17020,California,West,FUR-FU-10004020,38.29,7,
2947,CA-2017-169859,12/14/2017,MP-18175,California,West,FUR-FU-10004963,26.25,3,
2948,CA-2017-169859,12/14/2017,MP-18175,California,West,OFF-BI-10000174,64.96,14,
2949,CA-2017-169859,12/14/2017,MP-18175,California,West,OFF-EN-10000461,43.7,5,
2950,CA-2017-134915,11/12/2017,EM-14140,Arizona,West,TEC-AC-10001266,41.6,4,
2951,CA-2017-134915,11/12/2017,EM-14140,Arizona,West,OFF-PA-10002160,23.12,5,
2952,CA-2017-134915,11/12/2017,EM-14140,Arizona,West,FUR-CH-10004875,113.888,2,
2953,CA-2017-134915,11/12/2017,EM-14140,Arizona,West,FUR-FU-10000305,113.568,2,
2954,CA-2017-134915,11/12/2017,EM-14140,Arizona,West,TEC-PH-10000347,7.92,2,
2955,CA-2017-134915,11/12/2017,EM-14140,Arizona,West,TEC-PH-10001459,671.984,2,
2956,CA-2016-153353,8/18/2016,GG-14650,New York,East,TEC-PH-10000439,39.99,1,
2957,CA-2017-123638,6/27/2017,MA-17995,New York,East,FUR-CH-10002647,191.646,3,
2958,CA-2017-168900,5/4/2017,SH-20395,Ohio,East,OFF-BI-10003910,2.313,1,
2959,CA-2015-158456,12/24/2015,KT-16465,California,West,OFF-BI-10001097,19.936,4,
2960,CA-2015-158456,12/24/2015,KT-16465,California,West,OFF-FA-10004854,45.92,4,
2961,CA-2017-143665,4/26/2017,PO-19180,Washington,West,OFF-PA-10003673,20.34,3,
2962,CA-2017-143665,4/26/2017,PO-19180,Washington,West,OFF-LA-10002034,39.28,8,
2963,CA-2017-137428,12/16/2017,AY-10555,California,West,FUR-CH-10002774,81.568,2,
2964,CA-2017-137428,12/16/2017,AY-10555,California,West,FUR-CH-10003817,97.184,2,
2965,CA-2017-137428,12/16/2017,AY-10555,California,West,OFF-BI-10002949,24.32,5,
2966,CA-2017-137428,12/16/2017,AY-10555,California,West,FUR-FU-10002445,18.96,2,
2967,CA-2014-162866,12/27/2014,Co-12640,Illinois,Central,FUR-FU-10001473,32.952,6,
2968,CA-2014-162866,12/27/2014,Co-12640,Illinois,Central,OFF-ST-10002562,30.016,4,
2969,CA-2017-167941,11/6/2017,JF-15565,North Carolina,South,OFF-AP-10002118,499.584,3,
2970,CA-2017-167941,11/6/2017,JF-15565,North Carolina,South,OFF-PA-10001800,31.104,6,
2971,CA-2017-167941,11/6/2017,JF-15565,North Carolina,South,OFF-BI-10002827,13.272,8,
2972,CA-2017-167941,11/6/2017,JF-15565,North Carolina,South,FUR-FU-10004671,28.272,2,
2973,CA-2017-167941,11/6/2017,JF-15565,North Carolina,South,OFF-ST-10000736,259.136,4,
2974,CA-2017-111808,12/16/2017,AR-10510,Oklahoma,Central,OFF-BI-10004656,10.8,5,
2975,CA-2015-137512,5/7/2015,AG-10675,Texas,Central,FUR-TA-10001095,244.006,2,
2976,CA-2015-137512,5/7/2015,AG-10675,Texas,Central,OFF-PA-10000213,15.936,4,
2977,CA-2017-139773,12/4/2017,DV-13045,Pennsylvania,East,FUR-CH-10001797,188.552,7,
2978,CA-2017-134607,10/3/2017,HL-15040,New York,East,OFF-ST-10002214,22.58,2,
2979,CA-2014-109232,1/13/2014,ND-18370,South Carolina,South,FUR-CH-10000422,545.94,6,
2980,CA-2015-139850,6/12/2015,GB-14575,Pennsylvania,East,OFF-PA-10003848,20.736,4,
2981,CA-2015-139850,6/12/2015,GB-14575,Pennsylvania,East,FUR-FU-10003623,43.296,2,
2982,CA-2014-131310,7/12/2014,CL-12565,Washington,West,FUR-CH-10001797,123.136,4,
2983,CA-2014-131310,7/12/2014,CL-12565,Washington,West,OFF-BI-10003094,11.264,4,
2984,US-2014-112872,12/6/2014,RC-19960,Oregon,West,OFF-ST-10002205,53.424,3,
2985,US-2014-112872,12/6/2014,RC-19960,Oregon,West,FUR-TA-10003238,275.49,1,
2986,CA-2016-139269,5/25/2016,JB-16045,Georgia,South,FUR-FU-10000755,24.96,4,
2987,CA-2016-139269,5/25/2016,JB-16045,Georgia,South,OFF-PA-10002893,19.36,2,
2988,CA-2016-139269,5/25/2016,JB-16045,Georgia,South,OFF-ST-10000689,1267.65,9,
2989,CA-2016-139010,2/21/2016,MC-17635,California,West,TEC-AC-10004227,12.99,1,
2990,CA-2016-139010,2/21/2016,MC-17635,California,West,OFF-BI-10000174,18.56,4,
2991,CA-2016-139010,2/21/2016,MC-17635,California,West,OFF-ST-10001809,449.15,5,
2992,CA-2016-139010,2/21/2016,MC-17635,California,West,OFF-BI-10002309,31.248,7,
2993,CA-2016-134376,10/2/2016,TT-21265,New York,East,OFF-AP-10004532,61.44,3,
2994,CA-2017-147291,3/11/2017,MJ-17740,Michigan,Central,OFF-BI-10003091,895.92,4,
2995,CA-2016-112893,9/9/2016,AT-10735,California,West,OFF-BI-10004654,55.36,4,
2996,US-2014-150532,7/14/2014,PB-19150,Arizona,West,OFF-ST-10000760,55.92,5,
2997,CA-2014-138317,6/21/2014,NW-18400,Pennsylvania,East,OFF-EN-10001539,24.896,4,
2998,CA-2014-138317,6/21/2014,NW-18400,Pennsylvania,East,FUR-FU-10000550,3.984,1,
2999,CA-2014-138317,6/21/2014,NW-18400,Pennsylvania,East,TEC-AC-10003628,95.968,4,
3000,CA-2014-138317,6/21/2014,NW-18400,Pennsylvania,East,TEC-MA-10004521,206.991,3,
3001,CA-2014-138317,6/21/2014,NW-18400,Pennsylvania,East,OFF-AP-10003860,44.416,2,
3002,CA-2014-138317,6/21/2014,NW-18400,Pennsylvania,East,OFF-BI-10000069,9.006,2,
3003,CA-2015-130610,7/5/2015,VP-21730,Michigan,Central,OFF-BI-10003655,19,5,
3004,CA-2017-104381,12/16/2017,RD-19810,New York,East,OFF-BI-10001628,33.376,4,
3005,CA-2016-131499,9/8/2016,MG-17875,New York,East,OFF-AP-10003779,207.48,1,
3006,CA-2014-148761,5/17/2014,PA-19060,Wisconsin,Central,OFF-BI-10000666,91.68,3,
3007,CA-2017-116519,10/13/2017,CR-12730,New York,East,OFF-AP-10000828,904.9,5,
3008,CA-2014-130729,10/24/2014,AA-10375,California,West,OFF-BI-10002706,34.272,3,
3009,CA-2016-124772,12/5/2016,JG-15160,Kentucky,South,FUR-FU-10004748,191.82,3,
3010,CA-2016-115525,7/25/2016,RR-19525,Ohio,East,OFF-AP-10000026,243.88,5,
3011,CA-2017-134845,4/17/2017,SR-20425,Colorado,West,OFF-BI-10000773,12.03,5,
3012,CA-2017-134845,4/17/2017,SR-20425,Colorado,West,TEC-MA-10000822,2549.985,5,
3013,CA-2017-134845,4/17/2017,SR-20425,Colorado,West,OFF-BI-10001543,21.594,2,
3014,CA-2017-134845,4/17/2017,SR-20425,Colorado,West,OFF-BI-10003355,8.964,6,
3015,CA-2017-134845,4/17/2017,SR-20425,Colorado,West,OFF-PA-10002005,20.736,4,
3016,US-2015-138919,9/17/2015,LS-16975,New York,East,FUR-TA-10004154,344.22,2,
3017,US-2016-160528,8/23/2016,MH-18115,Texas,Central,OFF-ST-10002743,727.296,8,
3018,US-2016-160528,8/23/2016,MH-18115,Texas,Central,FUR-FU-10004973,22.608,3,
3019,US-2016-160528,8/23/2016,MH-18115,Texas,Central,TEC-AC-10002842,666.4,7,
3020,CA-2015-123568,11/8/2015,SC-20095,Utah,West,OFF-FA-10002701,5.04,3,
3021,CA-2015-123568,11/8/2015,SC-20095,Utah,West,OFF-PA-10001125,92.94,3,
3022,CA-2015-123568,11/8/2015,SC-20095,Utah,West,FUR-FU-10004090,66.69,3,
3023,CA-2015-123568,11/8/2015,SC-20095,Utah,West,OFF-BI-10001510,91.68,5,
3024,CA-2017-124674,11/17/2017,JB-16000,Texas,Central,FUR-BO-10002202,327.7328,2,
3025,CA-2015-164441,11/8/2015,AC-10450,New York,East,OFF-BI-10001922,52.272,11,
3026,CA-2015-164441,11/8/2015,AC-10450,New York,East,OFF-PA-10001667,17.94,3,
3027,CA-2017-169054,4/22/2017,MO-17800,Pennsylvania,East,FUR-FU-10001488,254.352,3,
3028,CA-2014-106719,8/24/2014,RB-19645,Montana,West,OFF-BI-10002799,8.288,2,
3029,CA-2017-116855,12/17/2017,AI-10855,Virginia,South,FUR-CH-10003846,504.9,5,
3030,US-2016-164189,3/24/2016,DR-12880,Oregon,West,TEC-PH-10003691,403.168,4,
3031,CA-2015-168480,9/21/2015,DM-12955,Michigan,Central,FUR-BO-10000468,194.32,4,
3032,CA-2015-168480,9/21/2015,DM-12955,Michigan,Central,OFF-AR-10001044,25.99,1,
3033,US-2016-114293,11/21/2016,JH-16180,Oregon,West,FUR-CH-10003833,195.136,4,
3034,CA-2017-134173,9/16/2017,AB-10060,Pennsylvania,East,OFF-PA-10004355,20.736,4,
3035,US-2015-123960,6/11/2015,BD-11605,Louisiana,South,TEC-AC-10003038,53.7,6,
3036,US-2015-123960,6/11/2015,BD-11605,Louisiana,South,OFF-BI-10002799,36.26,7,
3037,US-2015-123960,6/11/2015,BD-11605,Louisiana,South,OFF-AR-10003582,56.3,2,
3038,US-2015-123960,6/11/2015,BD-11605,Louisiana,South,OFF-PA-10004451,32.4,5,
3039,US-2015-123960,6/11/2015,BD-11605,Louisiana,South,FUR-FU-10004666,29.16,2,
3040,CA-2017-101749,10/3/2017,AS-10045,California,West,FUR-TA-10001520,171.288,3,
3041,US-2016-147991,5/5/2016,ZD-21925,Tennessee,South,FUR-FU-10004270,16.72,5,
3042,CA-2017-149559,9/11/2017,KF-16285,California,West,OFF-PA-10003172,12.96,2,
3043,CA-2017-149559,9/11/2017,KF-16285,California,West,OFF-EN-10002312,22.18,2,
3044,CA-2017-149559,9/11/2017,KF-16285,California,West,FUR-CH-10002320,2054.272,8,
3045,CA-2015-135174,4/30/2015,BP-11230,Ohio,East,TEC-PH-10001530,1022.97,5,
3046,CA-2017-125290,11/6/2017,CC-12430,Minnesota,Central,OFF-AR-10001216,13.9,5,
3047,CA-2017-125290,11/6/2017,CC-12430,Minnesota,Central,OFF-PA-10003127,26.38,1,
3048,CA-2014-137351,9/30/2014,DB-13615,Washington,West,OFF-BI-10003910,43.176,7,
3049,CA-2017-121419,4/2/2017,TC-21475,Georgia,South,FUR-TA-10004534,411.8,2,
3050,CA-2017-121419,4/2/2017,TC-21475,Georgia,South,TEC-AC-10000892,360,4,
3051,US-2017-148054,10/6/2017,NZ-18565,Idaho,West,FUR-FU-10003247,41.96,2,
3052,US-2017-148054,10/6/2017,NZ-18565,Idaho,West,OFF-AP-10004336,227.84,4,
3053,US-2017-148054,10/6/2017,NZ-18565,Idaho,West,OFF-PA-10001295,37.94,2,
3054,CA-2016-128517,4/9/2016,SW-20350,Michigan,Central,TEC-PH-10002555,517.9,2,
3055,CA-2016-128517,4/9/2016,SW-20350,Michigan,Central,OFF-BI-10000831,5.28,2,
3056,US-2015-100377,8/28/2015,TS-21370,Illinois,Central,TEC-CO-10001046,2799.96,5,
3057,CA-2017-131492,10/19/2017,HH-15010,California,West,OFF-EN-10002973,8.96,2,
3058,CA-2017-131492,10/19/2017,HH-15010,California,West,OFF-LA-10001641,31.5,10,
3059,CA-2017-131492,10/19/2017,HH-15010,California,West,FUR-FU-10003878,30.56,2,
3060,CA-2017-131492,10/19/2017,HH-15010,California,West,FUR-TA-10003837,24.368,2,
3061,CA-2016-144554,11/7/2016,DM-13345,Ohio,East,TEC-AC-10002800,119.976,3,
3062,CA-2017-127621,3/3/2017,RE-19450,Texas,Central,OFF-PA-10001307,26.88,8,
3063,CA-2015-145184,11/27/2015,JD-16150,Delaware,East,TEC-PH-10002350,83.97,3,
3064,CA-2015-145184,11/27/2015,JD-16150,Delaware,East,TEC-AC-10000397,104.97,3,
3065,CA-2017-106859,3/13/2017,BF-11215,New Mexico,West,OFF-ST-10000615,90.8,8,
3066,CA-2017-106859,3/13/2017,BF-11215,New Mexico,West,TEC-PH-10004531,140.736,8,
3067,CA-2017-106859,3/13/2017,BF-11215,New Mexico,West,TEC-AC-10004001,214.95,5,
3068,CA-2017-106859,3/13/2017,BF-11215,New Mexico,West,OFF-PA-10001534,45.36,7,
3069,CA-2017-106859,3/13/2017,BF-11215,New Mexico,West,OFF-PA-10001815,288.24,6,
3070,US-2017-120089,11/30/2017,ML-17755,Ohio,East,OFF-AP-10003779,663.936,4,
3071,CA-2014-119375,11/17/2014,YC-21895,Delaware,East,OFF-ST-10002011,2934.33,7,
3072,CA-2014-119375,11/17/2014,YC-21895,Delaware,East,FUR-FU-10002379,124.41,3,
3073,CA-2014-119375,11/17/2014,YC-21895,Delaware,East,OFF-AR-10003752,57.75,5,
3074,CA-2016-125206,1/3/2016,LR-16915,California,West,OFF-ST-10003692,114.46,2,
3075,CA-2015-126137,10/3/2015,BS-11755,California,West,FUR-BO-10004409,120.666,2,
3076,CA-2014-143903,7/20/2014,KM-16375,Texas,Central,OFF-ST-10003306,342.864,3,
3077,CA-2014-143903,7/20/2014,KM-16375,Texas,Central,FUR-FU-10003724,16.74,5,
3078,CA-2014-143903,7/20/2014,KM-16375,Texas,Central,FUR-CH-10002024,981.372,2,
3079,CA-2014-104780,5/21/2014,BT-11530,California,West,OFF-AR-10003514,31.84,8,
3080,CA-2017-101182,9/4/2017,KB-16405,California,West,OFF-PA-10001800,12.96,2,
3081,CA-2017-101182,9/4/2017,KB-16405,California,West,TEC-PH-10003589,43.176,3,
3082,US-2017-132297,5/27/2017,DW-13480,Kentucky,South,OFF-BI-10003364,58.34,2,
3083,US-2017-132297,5/27/2017,DW-13480,Kentucky,South,TEC-PH-10002834,539.97,3,
3084,CA-2014-100328,1/28/2014,JC-15340,New York,East,OFF-BI-10000343,3.928,1,
3085,CA-2017-118773,2/9/2017,TP-21415,Texas,Central,OFF-BI-10004584,252.784,4,
3086,CA-2017-118773,2/9/2017,TP-21415,Texas,Central,TEC-AC-10002402,127.984,2,
3087,CA-2017-118773,2/9/2017,TP-21415,Texas,Central,FUR-FU-10000550,3.984,2,
3088,CA-2017-118773,2/9/2017,TP-21415,Texas,Central,OFF-AP-10000055,12.992,2,
3089,US-2017-159205,3/31/2017,DB-12910,Kentucky,South,FUR-FU-10001591,61,5,
3090,US-2017-159205,3/31/2017,DB-12910,Kentucky,South,TEC-PH-10000526,671.93,7,
3091,CA-2016-112123,3/3/2016,BH-11710,Delaware,East,OFF-BI-10001071,447.86,7,
3092,CA-2016-112123,3/3/2016,BH-11710,Delaware,East,TEC-PH-10001557,479.95,5,
3093,CA-2016-112123,3/3/2016,BH-11710,Delaware,East,OFF-PA-10001977,166.44,3,
3094,CA-2015-114468,8/23/2015,TD-20995,Illinois,Central,OFF-SU-10004231,31.68,4,
3095,CA-2015-114468,8/23/2015,TD-20995,Illinois,Central,OFF-PA-10000809,10.368,2,
3096,CA-2015-114468,8/23/2015,TD-20995,Illinois,Central,OFF-FA-10003021,12.032,8,
3097,CA-2015-114468,8/23/2015,TD-20995,Illinois,Central,OFF-AP-10000696,5.768,2,
3098,CA-2017-135692,4/27/2017,CV-12805,Texas,Central,OFF-LA-10001158,33.12,4,
3099,CA-2017-135692,4/27/2017,CV-12805,Texas,Central,FUR-BO-10002268,220.2656,4,
3100,CA-2017-131233,4/14/2017,CS-12355,New York,East,OFF-BI-10000829,10.776,3,
3101,CA-2017-131233,4/14/2017,CS-12355,New York,East,FUR-BO-10003441,242.352,3,
3102,CA-2017-119578,12/22/2017,JG-15310,Rhode Island,East,OFF-SU-10003505,695.16,6,
3103,CA-2017-119578,12/22/2017,JG-15310,Rhode Island,East,FUR-BO-10003660,220.98,1,
3104,CA-2016-124562,12/8/2016,JP-16135,Ohio,East,OFF-BI-10001267,12.957,7,
3105,US-2017-140074,3/23/2017,EC-14050,New York,East,OFF-PA-10002741,25.68,6,
3106,CA-2016-103037,7/25/2016,KH-16630,Texas,Central,OFF-LA-10004345,15.712,4,
3107,CA-2017-127460,7/10/2017,FG-14260,Illinois,Central,OFF-ST-10004340,298.464,6,
3108,CA-2016-121671,7/17/2016,AA-10480,Missouri,Central,OFF-PA-10001471,21.93,3,
3109,CA-2016-121671,7/17/2016,AA-10480,Missouri,Central,OFF-ST-10002344,242.94,3,
3110,CA-2016-121671,7/17/2016,AA-10480,Missouri,Central,OFF-PA-10001892,7.64,1,
3111,CA-2016-121671,7/17/2016,AA-10480,Missouri,Central,OFF-PA-10001934,51.84,8,
3112,CA-2016-121671,7/17/2016,AA-10480,Missouri,Central,OFF-ST-10000078,265.17,1,
3113,CA-2016-150350,8/23/2016,MS-17770,Washington,West,TEC-MA-10001972,837.6,3,
3114,CA-2016-150350,8/23/2016,MS-17770,Washington,West,OFF-EN-10002504,135.9,5,
3115,CA-2016-150350,8/23/2016,MS-17770,Washington,West,OFF-PA-10002160,34.68,6,
3116,CA-2016-150350,8/23/2016,MS-17770,Washington,West,FUR-CH-10001973,532.704,6,
3117,CA-2016-150350,8/23/2016,MS-17770,Washington,West,OFF-AP-10001492,43.1,5,
3118,CA-2016-150350,8/23/2016,MS-17770,Washington,West,OFF-SU-10002189,15.88,4,
3119,CA-2015-121720,6/11/2015,JE-15610,Florida,South,FUR-CH-10003312,1123.92,5,
3120,CA-2015-121720,6/11/2015,JE-15610,Florida,South,TEC-PH-10002496,249.584,2,
3121,CA-2015-121720,6/11/2015,JE-15610,Florida,South,FUR-FU-10003464,48.672,3,
3122,CA-2015-121720,6/11/2015,JE-15610,Florida,South,OFF-AR-10000380,60.768,2,
3123,CA-2015-121720,6/11/2015,JE-15610,Florida,South,OFF-BI-10004593,78.6,5,
3124,CA-2015-121720,6/11/2015,JE-15610,Florida,South,OFF-BI-10001308,3.768,2,
3125,CA-2015-121720,6/11/2015,JE-15610,Florida,South,OFF-ST-10001780,1036.624,2,
3126,CA-2015-121720,6/11/2015,JE-15610,Florida,South,OFF-ST-10003816,563.808,4,
3127,CA-2017-149895,9/8/2017,EB-14110,Pennsylvania,East,TEC-PH-10002200,258.528,2,
3128,CA-2017-147564,10/2/2017,BP-11155,New York,East,OFF-PA-10004438,49.12,4,
3129,CA-2014-136399,12/16/2014,CC-12100,California,West,FUR-FU-10004090,44.46,2,
3130,CA-2014-136399,12/16/2014,CC-12100,California,West,FUR-CH-10002602,241.568,2,
3131,CA-2014-136399,12/16/2014,CC-12100,California,West,TEC-AC-10001142,395,5,
3132,CA-2014-136399,12/16/2014,CC-12100,California,West,TEC-PH-10004977,627.168,4,
3133,CA-2014-107916,8/24/2014,JP-15460,New York,East,FUR-FU-10004586,13.28,2,
3134,CA-2014-107916,8/24/2014,JP-15460,New York,East,OFF-BI-10001116,12.672,3,
3135,CA-2017-164168,11/12/2017,LS-16975,Texas,Central,OFF-BI-10000666,30.56,5,
3136,CA-2017-164168,11/12/2017,LS-16975,Texas,Central,OFF-ST-10002583,77.952,3,
3137,CA-2017-164168,11/12/2017,LS-16975,Texas,Central,TEC-PH-10004908,67.992,1,
3138,CA-2017-164168,11/12/2017,LS-16975,Texas,Central,OFF-EN-10001219,12.224,2,
3139,CA-2017-164168,11/12/2017,LS-16975,Texas,Central,TEC-AC-10004568,44.784,2,
3140,CA-2017-164168,11/12/2017,LS-16975,Texas,Central,FUR-FU-10001756,22.848,3,
3141,CA-2015-112557,4/25/2015,JL-15850,New York,East,OFF-AP-10002311,206.43,3,
3142,US-2014-122959,12/12/2014,CY-12745,Texas,Central,OFF-BI-10003650,210.392,2,
3143,CA-2017-162572,9/25/2017,RB-19360,Ohio,East,TEC-AC-10003628,119.96,5,
3144,CA-2017-162572,9/25/2017,RB-19360,Ohio,East,OFF-AR-10001547,10.608,6,
3145,US-2016-148110,9/5/2016,AR-10825,Texas,Central,FUR-CH-10002647,347.802,7,
3146,CA-2017-131828,2/11/2017,CS-11845,Washington,West,FUR-CH-10004495,963.136,4,
3147,CA-2017-131828,2/11/2017,CS-11845,Washington,West,TEC-PH-10002923,88.776,3,
3148,CA-2014-109218,6/30/2014,AR-10825,California,West,OFF-AR-10001374,32.4,5,
3149,CA-2016-120558,6/7/2016,RD-19810,New York,East,OFF-PA-10003441,32.4,5,
3150,US-2014-109036,12/20/2014,KH-16510,Washington,West,OFF-LA-10002043,31.05,3,
